Year,Team,KenPomRank,AdjEM,AdjO,AdjD,AdjT,Luck,SOS,NCSOS
2019,UC Santa Barbara,170,-0.800879,105.046,105.847,64.5388,0.0,0.0,0.0
2019,Central Florida,46,14.5761,110.31,95.7335,64.7843,0.0,0.0,0.0
2019,UCLA,110,5.88337,108.419,102.535,72.3673,0.0,0.0,0.0
2019,UMass Lowell,258,-7.85363,104.301,112.154,69.6994,0.0,0.0,0.0
2019,UMBC,230,-5.75064,95.9118,101.662,64.8239,0.0,0.0,0.0
2019,UMKC,234,-6.13794,100.91,107.048,66.1745,0.0,0.0,0.0
2019,North Carolina Asheville,348,-24.1131,92.7624,116.875,61.7689,0.0,0.0,0.0
2019,North Carolina Greensboro,81,8.59419,106.538,97.9441,67.4135,0.0,0.0,0.0
2019,North Carolina Wilmington,270,-9.03746,105.285,114.322,69.1323,0.0,0.0,0.0
2019,UNLV,160,-0.135181,105.845,105.98,67.3529,0.0,0.0,0.0
2019,Southern California,88,7.64821,109.216,101.568,69.4073,0.0,0.0,0.0
2019,Southern California Upstate,336,-18.544,92.783,111.327,67.9093,0.0,0.0,0.0
2019,UT Arlington,152,1.54052,101.149,99.6082,66.1199,0.0,0.0,0.0
2019,UT Rio Grande Valley,166,-0.372695,99.262,99.6347,70.0964,0.0,0.0,0.0
2019,Utah,114,5.39427,114.207,108.812,66.2264,0.0,0.0,0.0
2019,Utah St.,34,16.6198,112.966,96.3467,67.7963,0.0,0.0,0.0
2019,Utah Valley,96,7.17399,109.005,101.831,68.3512,0.0,0.0,0.0
2019,UTEP,298,-11.224,89.8435,101.067,67.8174,0.0,0.0,0.0
2019,UTSA,151,1.65626,105.703,104.047,71.9533,0.0,0.0,0.0
2019,Valparaiso,221,-4.91488,97.9219,102.837,65.0801,0.0,0.0,0.0
2019,Vanderbilt,154,0.791059,101.986,101.195,67.0967,0.0,0.0,0.0
2019,VCU,37,15.6895,104.312,88.6222,68.1835,0.0,0.0,0.0
2019,Vermont,80,8.72064,107.949,99.2286,65.3218,0.0,0.0,0.0
2019,Villanova,26,18.7745,116.973,98.1987,63.6099,0.0,0.0,0.0
2019,Virginia,1,35.6552,123.571,87.9163,59.2665,0.0,0.0,0.0
2019,Virginia Tech,11,24.4696,118.433,93.9634,63.2505,0.0,0.0,0.0
2019,VMI,283,-10.0417,102.226,112.267,71.4249,0.0,0.0,0.0
2019,Wagner,313,-13.4364,93.7646,107.201,63.6371,0.0,0.0,0.0
2019,Wake Forest,163,-0.223347,104.608,104.831,67.3932,0.0,0.0,0.0
2019,Washington,51,13.3669,106.98,93.6134,65.8589,0.0,0.0,0.0
2019,Washington St.,210,-4.31013,105.898,110.208,70.4586,0.0,0.0,0.0
2019,Weber St.,224,-5.05715,101.315,106.372,70.9685,0.0,0.0,0.0
2019,West Virginia,95,7.26105,109.05,101.789,70.1799,0.0,0.0,0.0
2019,Western Carolina,271,-9.2154,101.643,110.859,69.3602,0.0,0.0,0.0
2019,Western Illinois,294,-10.9695,97.3095,108.279,67.1794,0.0,0.0,0.0
2019,Western Kentucky,116,5.27172,104.857,99.5857,67.5919,0.0,0.0,0.0
2019,Western Michigan,251,-7.61137,99.0027,106.614,69.066,0.0,0.0,0.0
2019,Wichita St.,93,7.4877,105.911,98.4236,67.7776,0.0,0.0,0.0
2019,William & Mary,219,-4.65148,103.309,107.96,68.4839,0.0,0.0,0.0
2019,Winthrop,178,-1.20446,106.397,107.602,72.57,0.0,0.0,0.0
2019,Wisconsin,12,23.675,110.809,87.134,63.61,0.0,0.0,0.0
2019,Wofford,19,20.7146,118.357,97.6422,65.6363,0.0,0.0,0.0
2019,Wright St.,127,4.33381,105.938,101.604,64.9762,0.0,0.0,0.0
2019,Wyoming,317,-13.6523,94.9571,108.609,68.2655,0.0,0.0,0.0
2019,Xavier,64,10.4295,110.834,100.405,64.8013,0.0,0.0,0.0
2019,Yale,82,8.58693,111.702,103.115,70.7049,0.0,0.0,0.0
2019,Youngstown St.,263,-8.30074,103.895,112.196,66.8988,0.0,0.0,0.0
2021,Abilene Christian,86,10.1273,103.047,92.9196,69.9524,0.0,0.0,0.0
2021,Air Force,329,-16.0021,94.4641,110.466,63.1058,0.0,0.0,0.0
2021,Akron,99,8.26765,108.767,100.5,68.7787,0.0,0.0,0.0
2021,Alabama,8,24.9876,111.722,86.734,73.9267,0.0,0.0,0.0
2021,Alabama A&M,348,-21.4437,84.3924,105.836,67.8101,0.0,0.0,0.0
2021,Alabama St.,354,-26.5184,83.9387,110.457,71.0818,0.0,0.0,0.0
2021,Albany,234,-6.50325,97.296,103.799,69.895,0.0,0.0,0.0
2021,Alcorn St.,346,-19.7065,90.5317,110.238,69.7204,0.0,0.0,0.0
2021,American,261,-9.11268,96.5962,105.709,67.7644,0.0,0.0,0.0
2021,Appalachian St.,209,-4.33805,99.3998,103.738,65.6825,0.0,0.0,0.0
2021,Arizona,43,15.9375,113.405,97.4671,68.0267,0.0,0.0,0.0
2021,Arizona St.,113,6.23213,106.479,100.247,72.8178,0.0,0.0,0.0
2021,Arkansas,18,21.5292,111.502,89.9724,73.1045,0.0,0.0,0.0
2021,Arkansas Pine Bluff,351,-24.0453,90.7664,114.812,67.2603,0.0,0.0,0.0
2021,Arkansas St.,251,-8.00151,98.9901,106.992,67.9173,0.0,0.0,0.0
2021,Army,189,-2.26514,98.657,100.922,68.4317,0.0,0.0,0.0
2021,Auburn,64,13.0213,111.349,98.328,71.2598,0.0,0.0,0.0
2021,Austin Peay,214,-4.73885,103.905,108.644,67.0697,0.0,0.0,0.0
2021,Ball St.,137,2.47673,103.524,101.047,70.9735,0.0,0.0,0.0
2021,Baylor,4,29.4969,123.265,93.7679,68.3891,0.0,0.0,0.0
2021,Bellarmine,183,-1.25025,107.357,108.607,64.6889,0.0,0.0,0.0
2021,Belmont,104,7.79524,109.519,101.724,71.0482,0.0,0.0,0.0
2021,Bethune Cookman,349,-22.0917,90.1922,112.284,72.6185,0.0,0.0,0.0
2021,Binghamton,322,-14.9105,97.1429,112.053,66.2475,0.0,0.0,0.0
2021,Boise St.,60,13.5633,109.141,95.5776,69.4004,0.0,0.0,0.0
2021,Boston,143,1.80552,104.974,103.169,71.1204,0.0,0.0,0.0
2021,Boston,253,-8.03681,100.538,108.575,65.931,0.0,0.0,0.0
2021,Bowling Green,121,5.17672,107.193,102.016,70.4258,0.0,0.0,0.0
2021,Bradley,140,2.04346,103.41,101.367,66.1874,0.0,0.0,0.0
2021,Brown,244,-7.26366,95.2542,102.518,69.9965,0.0,0.0,0.0
2021,Bryant,174,-0.283342,103.686,103.97,73.5938,0.0,0.0,0.0
2021,Bucknell,274,-10.1068,97.383,107.49,72.165,0.0,0.0,0.0
2021,Buffalo,68,12.3843,107.288,94.9042,73.599,0.0,0.0,0.0
2021,Butler,115,5.92072,102.766,96.8449,64.8811,0.0,0.0,0.0
2021,BYU,24,20.9462,113.107,92.1612,67.9796,0.0,0.0,0.0
2021,Cal Baptist,243,-7.17681,103.757,110.934,70.833,0.0,0.0,0.0
2021,Cal Poly,334,-16.8662,89.3527,106.219,67.0974,0.0,0.0,0.0
2021,Cal St. Bakersfield,142,1.92809,103.771,101.843,63.9325,0.0,0.0,0.0
2021,Cal St. Fullerton,259,-8.87941,100.98,109.859,72.061,0.0,0.0,0.0
2021,Cal St. Northridge,273,-10.095,100.809,110.904,70.443,0.0,0.0,0.0
2021,California,136,2.59863,103.334,100.735,65.0621,0.0,0.0,0.0
2021,Campbell,208,-4.27002,102.947,107.217,64.2288,0.0,0.0,0.0
2021,Canisius,250,-7.50572,99.148,106.654,70.9002,0.0,0.0,0.0
2021,Central Arkansas,332,-16.5729,97.1227,113.696,71.1401,0.0,0.0,0.0
2021,Central Connecticut,339,-18.337,92.8863,111.223,70.63,0.0,0.0,0.0
2021,Central Michigan,275,-10.1545,100.421,110.575,72.3587,0.0,0.0,0.0
2021,Charleston,226,-5.79715,102.32,108.117,63.8445,0.0,0.0,0.0
2021,Charleston Southern,337,-18.0774,89.9024,107.98,69.8875,0.0,0.0,0.0
2021,Charlotte,233,-6.355,97.1924,103.547,62.9761,0.0,0.0,0.0
2021,Chattanooga,156,0.968511,102.946,101.977,66.7146,0.0,0.0,0.0
2021,Chicago St.,356,-29.398,88.2708,117.669,67.7559,0.0,0.0,0.0
2021,Cincinnati,116,5.72803,103.269,97.5408,70.9835,0.0,0.0,0.0
2021,Clemson,42,16.1652,106.87,90.7046,64.2422,0.0,0.0,0.0
2021,Cleveland St.,151,1.37289,100.852,99.4794,66.3028,0.0,0.0,0.0
2021,Coastal Carolina,175,-0.369163,100.219,100.588,70.9261,0.0,0.0,0.0
2021,Colgate,84,10.2223,110.89,100.668,72.4472,0.0,0.0,0.0
2021,Colorado,17,21.6816,114.417,92.7358,66.3585,0.0,0.0,0.0
2021,Colorado St.,63,13.0292,107.932,94.903,69.4839,0.0,0.0,0.0
2021,Columbia,282,-10.8147,94.7192,105.534,69.2325,0.0,0.0,0.0
2021,Connecticut,16,21.9011,113.581,91.6796,66.0354,0.0,0.0,0.0
2021,Coppin St.,287,-11.084,90.8887,101.973,77.1134,0.0,0.0,0.0
2021,Cornell,215,-4.76066,101.404,106.165,67.1275,0.0,0.0,0.0
2021,Creighton,19,21.3051,114.87,93.5652,69.0627,0.0,0.0,0.0
2021,Dartmouth,276,-10.2617,94.8932,105.155,66.8705,0.0,0.0,0.0
2021,Davidson,57,13.9813,114.217,100.236,62.8759,0.0,0.0,0.0
2021,Dayton,79,10.8259,108.417,97.591,66.2096,0.0,0.0,0.0
2021,Delaware,225,-5.54095,97.1962,102.737,66.8263,0.0,0.0,0.0
2021,Delaware St.,350,-23.9573,90.839,114.796,73.6156,0.0,0.0,0.0
2021,Denver,343,-19.519,93.3716,112.891,71.183,0.0,0.0,0.0
2021,DePaul,133,3.39149,97.6582,94.2667,70.9075,0.0,0.0,0.0
2021,Detroit,147,1.56574,109.703,108.137,67.4349,0.0,0.0,0.0
2021,Dixie St.,331,-16.4257,90.8199,107.246,73.3704,0.0,0.0,0.0
2021,Drake,53,14.6425,113.949,99.3062,66.7599,0.0,0.0,0.0
2021,Drexel,146,1.6183,107.143,105.525,64.2271,0.0,0.0,0.0
2021,Duke,33,18.1822,114.798,96.6159,68.8659,0.0,0.0,0.0
2021,Duquesne,119,5.55968,101.942,96.3825,69.1846,0.0,0.0,0.0
2021,East Carolina,165,0.356484,99.1459,98.7894,68.1591,0.0,0.0,0.0
2021,East Tennessee St.,126,4.25453,103.074,98.8195,65.6963,0.0,0.0,0.0
2021,Eastern Illinois,309,-12.8593,95.5439,108.403,69.2083,0.0,0.0,0.0
2021,Eastern Kentucky,172,-0.174253,101.071,101.245,75.1077,0.0,0.0,0.0
2021,Eastern Michigan,278,-10.4828,97.337,107.82,68.3841,0.0,0.0,0.0
2021,Eastern Washington,110,6.65145,107.67,101.018,72.3499,0.0,0.0,0.0
2021,Elon,199,-3.61317,96.7933,100.407,66.7757,0.0,0.0,0.0
2021,Evansville,203,-3.97011,105.657,109.627,62.2967,0.0,0.0,0.0
2021,Fairfield,308,-12.6691,94.7434,107.413,64.623,0.0,0.0,0.0
2021,Fairleigh Dickinson,290,-11.3569,101.063,112.42,70.9838,0.0,0.0,0.0
2021,FIU,297,-11.7728,97.1507,108.924,70.6465,0.0,0.0,0.0
2021,Florida,37,17.5522,110.975,93.4227,68.6479,0.0,0.0,0.0
2021,Florida A&M,280,-10.5941,90.2201,100.814,68.6837,0.0,0.0,0.0
2021,Florida Atlantic,182,-1.13996,101.721,102.861,68.3991,0.0,0.0,0.0
2021,Florida Gulf Coast,288,-11.1906,93.1394,104.33,70.9377,0.0,0.0,0.0
2021,Florida St.,15,22.0698,116.442,94.3726,70.5582,0.0,0.0,0.0
2021,Fordham,300,-12.1166,86.5875,98.7042,64.05,0.0,0.0,0.0
2021,Fresno St.,187,-1.8792,99.8941,101.773,66.0541,0.0,0.0,0.0
2021,Furman,92,8.9319,109.777,100.845,67.9431,0.0,0.0,0.0
2021,Gardner Webb,179,-0.766474,104.502,105.268,66.9812,0.0,0.0,0.0
2021,George Mason,131,3.55891,101.292,97.7328,68.399,0.0,0.0,0.0
2021,George Washington,223,-5.44445,101.864,107.309,68.1441,0.0,0.0,0.0
2021,Georgetown,55,14.0569,107.693,93.636,69.6374,0.0,0.0,0.0
2021,Georgia,93,8.68534,107.834,99.1486,73.5161,0.0,0.0,0.0
2021,Georgia Southern,270,-9.78546,93.9047,103.69,67.011,0.0,0.0,0.0
2021,Georgia St.,153,1.17875,105.468,104.289,70.8402,0.0,0.0,0.0
2021,Georgia Tech,32,18.5494,113.332,94.783,67.7637,0.0,0.0,0.0
2021,Gonzaga,1,36.6241,126.111,89.4872,74.7701,0.0,0.0,0.0
2021,Grambling St.,323,-14.9941,91.5223,106.516,70.0774,0.0,0.0,0.0
2021,Grand Canyon,108,6.97644,103.554,96.5771,65.4771,0.0,0.0,0.0
2021,Green Bay,245,-7.28712,102.69,109.978,66.2508,0.0,0.0,0.0
2021,Hampton,325,-15.2462,94.9446,110.191,70.7193,0.0,0.0,0.0
2021,Hartford,192,-2.73095,97.4886,100.22,66.7023,0.0,0.0,0.0
2021,Harvard,180,-0.873661,101.907,102.781,68.3795,0.0,0.0,0.0
2021,Hawaii,196,-3.24377,100.954,104.198,67.1551,0.0,0.0,0.0
2021,High Point,281,-10.7374,96.197,106.934,66.3935,0.0,0.0,0.0
2021,Hofstra,188,-1.98779,105.896,107.884,68.3524,0.0,0.0,0.0
2021,Holy Cross,295,-11.6795,97.421,109.101,69.5083,0.0,0.0,0.0
2021,Houston,6,28.8202,118.922,90.1017,64.9246,0.0,0.0,0.0
2021,Houston Baptist,341,-19.2182,92.1299,111.348,72.8807,0.0,0.0,0.0
2021,Howard,314,-13.6049,98.2544,111.859,69.9445,0.0,0.0,0.0
2021,Idaho,352,-24.412,89.72,114.132,67.087,0.0,0.0,0.0
2021,Idaho St.,268,-9.75845,92.9688,102.727,64.5159,0.0,0.0,0.0
2021,Illinois,3,30.6122,118.957,88.3445,70.7135,0.0,0.0,0.0
2021,Illinois Chicago,279,-10.4873,93.4525,103.94,68.4633,0.0,0.0,0.0
2021,Illinois St.,198,-3.38447,98.6159,102.0,69.2834,0.0,0.0,0.0
2021,Incarnate Word,342,-19.2861,93.1757,112.462,64.9417,0.0,0.0,0.0
2021,Indiana,46,15.812,109.345,93.5331,66.1684,0.0,0.0,0.0
2021,Indiana St.,118,5.57957,102.561,96.9816,67.171,0.0,0.0,0.0
2021,Iona,181,-1.03598,100.371,101.407,68.3119,0.0,0.0,0.0
2021,Iowa,5,28.9031,123.496,94.5925,69.9829,0.0,0.0,0.0
2021,Iowa St.,178,-0.703788,99.7934,100.497,70.1602,0.0,0.0,0.0
2021,IUPUI,256,-8.40399,96.4943,104.898,72.4399,0.0,0.0,0.0
2021,Jackson St.,272,-10.0791,87.7513,97.8304,68.7417,0.0,0.0,0.0
2021,Jacksonville,301,-12.1974,93.1841,105.382,67.931,0.0,0.0,0.0
2021,Jacksonville St.,159,0.780385,104.978,104.197,66.1265,0.0,0.0,0.0
2021,James Madison,171,-0.173457,103.484,103.658,72.1367,0.0,0.0,0.0
2021,Kansas,22,21.0313,109.615,88.5839,68.2629,0.0,0.0,0.0
2021,Kansas St.,157,0.86376,99.0924,98.2286,65.7669,0.0,0.0,0.0
2021,Kennesaw St.,336,-17.9305,87.2903,105.221,69.6755,0.0,0.0,0.0
2021,Kent St.,106,7.41109,106.036,98.6252,70.0418,0.0,0.0,0.0
2021,Kentucky,49,15.2302,108.18,92.9496,68.3789,0.0,0.0,0.0
2021,La Salle,194,-2.96568,102.065,105.03,68.8432,0.0,0.0,0.0
2021,Lafayette,257,-8.44417,103.062,111.506,68.9422,0.0,0.0,0.0
2021,Lamar,310,-13.0357,92.7176,105.753,67.8072,0.0,0.0,0.0
2021,Lehigh,333,-16.7444,91.8037,108.548,70.2959,0.0,0.0,0.0
2021,Liberty,97,8.37002,110.143,101.773,63.1252,0.0,0.0,0.0
2021,Lipscomb,242,-7.10655,100.473,107.58,66.3837,0.0,0.0,0.0
2021,Little Rock,240,-6.97717,98.1104,105.088,67.2752,0.0,0.0,0.0
2021,LIU,263,-9.24683,93.7719,103.019,74.0078,0.0,0.0,0.0
2021,Long Beach St.,252,-8.03406,97.0017,105.036,74.0597,0.0,0.0,0.0
2021,Longwood,238,-6.75151,98.0008,104.752,65.3282,0.0,0.0,0.0
2021,Louisiana,206,-4.09762,100.12,104.218,71.2585,0.0,0.0,0.0
2021,Louisiana Monroe,303,-12.3452,93.0354,105.381,67.4398,0.0,0.0,0.0
2021,Louisiana Tech,82,10.3437,103.402,93.0587,69.4319,0.0,0.0,0.0
2021,Louisville,54,14.1007,107.785,93.6839,65.9791,0.0,0.0,0.0
2021,Loyola Chicago,9,23.7539,110.416,86.6625,64.1938,0.0,0.0,0.0
2021,Loyola Marymount,102,8.08024,107.285,99.2047,66.2647,0.0,0.0,0.0
2021,Loyola MD,210,-4.33853,96.9588,101.297,68.7173,0.0,0.0,0.0
2021,LSU,29,19.5899,119.771,100.181,70.7574,0.0,0.0,0.0
2021,Maine,344,-19.5961,85.8531,105.449,64.9156,0.0,0.0,0.0
2021,Manhattan,315,-13.9449,89.4831,103.428,67.3424,0.0,0.0,0.0
2021,Marist,264,-9.41112,91.5702,100.981,66.3931,0.0,0.0,0.0
2021,Marquette,80,10.7573,107.558,96.8003,67.7183,0.0,0.0,0.0
2021,Marshall,90,9.1372,109.35,100.213,72.8932,0.0,0.0,0.0
2021,Maryland,31,18.7175,110.916,92.1984,65.3286,0.0,0.0,0.0
2021,Maryland Eastern Shore,355,-27.1627,83.9692,111.132,68.0815,0.0,0.0,0.0
2021,Massachusetts,114,6.15706,105.658,99.5008,72.0136,0.0,0.0,0.0
2021,McNeese St.,340,-18.9732,95.5005,114.474,68.7776,0.0,0.0,0.0
2021,Memphis,38,16.6949,103.454,86.759,72.0585,0.0,0.0,0.0
2021,Mercer,129,3.7362,106.203,102.467,68.0215,0.0,0.0,0.0
2021,Merrimack,277,-10.291,91.086,101.377,66.8405,0.0,0.0,0.0
2021,Miami FL,132,3.487,102.111,98.6242,68.0699,0.0,0.0,0.0
2021,Miami OH,145,1.62287,106.212,104.59,66.0864,0.0,0.0,0.0
2021,Michigan,2,30.7915,119.434,88.6425,66.8217,0.0,0.0,0.0
2021,Michigan St.,56,14.0141,106.989,92.9745,68.6334,0.0,0.0,0.0
2021,Middle Tennessee,306,-12.5981,91.1436,103.742,69.5379,0.0,0.0,0.0
2021,Milwaukee,205,-4.03598,102.206,106.242,70.0811,0.0,0.0,0.0
2021,Minnesota,58,13.9536,108.676,94.7229,70.2486,0.0,0.0,0.0
2021,Mississippi,48,15.3459,106.386,91.0397,65.0579,0.0,0.0,0.0
2021,Mississippi St.,77,11.1857,106.474,95.2879,65.6985,0.0,0.0,0.0
2021,Mississippi Valley St.,357,-41.9191,78.9569,120.876,71.4079,0.0,0.0,0.0
2021,Missouri,51,15.15,110.248,95.0983,68.7329,0.0,0.0,0.0
2021,Missouri St.,88,9.42878,107.507,98.0782,69.3853,0.0,0.0,0.0
2021,Monmouth,227,-5.8613,98.9163,104.778,74.4787,0.0,0.0,0.0
2021,Montana,202,-3.85233,98.0064,101.859,66.0296,0.0,0.0,0.0
2021,Montana St.,224,-5.45167,98.7154,104.167,68.5642,0.0,0.0,0.0
2021,Morehead St.,128,3.89559,100.165,96.2694,65.5948,0.0,0.0,0.0
2021,Morgan St.,221,-5.12074,99.816,104.937,72.1947,0.0,0.0,0.0
2021,Mount St. Mary's,219,-5.0102,95.4181,100.428,62.172,0.0,0.0,0.0
2021,Murray St.,168,0.179133,103.332,103.153,66.4688,0.0,0.0,0.0
2021,N.C. State,73,11.6607,109.389,97.7283,68.1538,0.0,0.0,0.0
2021,Navy,158,0.797023,103.96,103.163,66.2648,0.0,0.0,0.0
2021,Nebraska,95,8.65753,102.211,93.5534,72.1116,0.0,0.0,0.0
2021,Nebraska Omaha,312,-13.3659,93.7833,107.149,70.9988,0.0,0.0,0.0
2021,Nevada,87,9.44741,109.029,99.5815,70.0533,0.0,0.0,0.0
2021,New Hampshire,265,-9.41443,95.9888,105.403,66.7541,0.0,0.0,0.0
2021,New Mexico,289,-11.3273,91.6628,102.99,68.0607,0.0,0.0,0.0
2021,New Mexico St.,160,0.678536,103.612,102.934,64.9615,0.0,0.0,0.0
2021,New Orleans,286,-11.0003,97.0691,108.069,72.7151,0.0,0.0,0.0
2021,Niagara,249,-7.48488,99.7296,107.214,64.7964,0.0,0.0,0.0
2021,Nicholls St.,201,-3.8511,99.9346,103.786,71.8668,0.0,0.0,0.0
2021,NJIT,296,-11.7234,94.1472,105.871,68.542,0.0,0.0,0.0
2021,Norfolk St.,200,-3.74215,100.613,104.355,67.6936,0.0,0.0,0.0
2021,North Alabama,283,-10.8539,94.2406,105.094,70.9255,0.0,0.0,0.0
2021,North Carolina,28,20.0876,110.111,90.0231,71.8271,0.0,0.0,0.0
2021,North Carolina A&T,285,-10.9156,95.3742,106.29,70.909,0.0,0.0,0.0
2021,North Carolina Central,327,-15.8501,93.2571,109.107,66.2725,0.0,0.0,0.0
2021,North Dakota,293,-11.4754,96.8932,108.369,67.4296,0.0,0.0,0.0
2021,North Dakota St.,144,1.7467,102.923,101.177,64.904,0.0,0.0,0.0
2021,North Florida,307,-12.606,101.424,114.03,66.7724,0.0,0.0,0.0
2021,North Texas,71,11.6975,105.362,93.6646,63.0896,0.0,0.0,0.0
2021,Northeastern,164,0.403385,98.6152,98.2119,67.2978,0.0,0.0,0.0
2021,Northern Arizona,326,-15.5147,97.6947,113.209,64.2253,0.0,0.0,0.0
2021,Northern Colorado,247,-7.34207,98.2474,105.589,68.1452,0.0,0.0,0.0
2021,Northern Illinois,335,-17.0092,93.5639,110.573,65.6722,0.0,0.0,0.0
2021,Northern Iowa,161,0.495499,103.236,102.741,69.1248,0.0,0.0,0.0
2021,Northern Kentucky,195,-3.16757,104.178,107.345,64.9806,0.0,0.0,0.0
2021,Northwestern,70,12.047,104.709,92.6619,68.6949,0.0,0.0,0.0
2021,Northwestern St.,321,-14.6051,96.4071,111.012,71.1288,0.0,0.0,0.0
2021,Notre Dame,81,10.7053,113.863,103.158,67.4977,0.0,0.0,0.0
2021,Oakland,207,-4.2297,104.217,108.447,69.9565,0.0,0.0,0.0
2021,Ohio,78,11.1142,113.002,101.888,69.3203,0.0,0.0,0.0
2021,Ohio St.,7,25.4253,122.274,96.8491,67.0815,0.0,0.0,0.0
2021,Oklahoma,39,16.6439,111.427,94.7836,67.689,0.0,0.0,0.0
2021,Oklahoma St.,30,18.7671,110.059,91.2923,71.9524,0.0,0.0,0.0
2021,Old Dominion,150,1.38667,101.069,99.6819,67.722,0.0,0.0,0.0
2021,Oral Roberts,152,1.21622,108.656,107.44,71.7646,0.0,0.0,0.0
2021,Oregon,36,17.6799,114.453,96.7728,67.2355,0.0,0.0,0.0
2021,Oregon St.,85,10.1728,109.326,99.1533,65.3971,0.0,0.0,0.0
2021,Pacific,123,4.88921,103.15,98.2605,67.2587,0.0,0.0,0.0
2021,Penn,213,-4.69666,100.268,104.965,69.4685,0.0,0.0,0.0
2021,Penn St.,35,18.1172,112.66,94.5426,69.4224,0.0,0.0,0.0
2021,Pepperdine,112,6.52345,107.248,100.725,71.4146,0.0,0.0,0.0
2021,Pittsburgh,89,9.16038,108.109,98.9491,68.5672,0.0,0.0,0.0
2021,Portland,328,-15.9777,96.1303,112.108,71.3779,0.0,0.0,0.0
2021,Portland St.,258,-8.53721,92.212,100.749,69.5716,0.0,0.0,0.0
2021,Prairie View A&M,246,-7.32145,94.0805,101.402,69.4664,0.0,0.0,0.0
2021,Presbyterian,324,-15.0601,90.6609,105.721,66.0418,0.0,0.0,0.0
2021,Princeton,162,0.464339,104.022,103.558,66.9305,0.0,0.0,0.0
2021,Providence,76,11.2542,107.425,96.1711,66.5536,0.0,0.0,0.0
2021,Purdue,13,22.2716,113.612,91.3407,66.4842,0.0,0.0,0.0
2021,Purdue Fort Wayne,271,-9.90677,100.698,110.604,69.8618,0.0,0.0,0.0
2021,Quinnipiac,284,-10.8968,89.5234,100.42,72.2498,0.0,0.0,0.0
2021,Radford,235,-6.69126,97.6936,104.385,63.7509,0.0,0.0,0.0
2021,Rhode Island,105,7.79368,104.91,97.1163,69.2463,0.0,0.0,0.0
2021,Rice,190,-2.396,103.798,106.194,69.5909,0.0,0.0,0.0
2021,Richmond,65,12.7946,110.659,97.8641,68.9034,0.0,0.0,0.0
2021,Rider,316,-13.9598,99.3985,113.358,67.8754,0.0,0.0,0.0
2021,Robert Morris,294,-11.5447,98.3465,109.891,67.5473,0.0,0.0,0.0
2021,Rutgers,34,18.1428,108.651,90.5084,67.7741,0.0,0.0,0.0
2021,Sacramento St.,260,-8.96061,101.769,110.729,65.5847,0.0,0.0,0.0
2021,Sacred Heart,317,-14.1945,98.5759,112.77,66.5356,0.0,0.0,0.0
2021,St. Joseph's,197,-3.24409,101.394,104.638,72.3153,0.0,0.0,0.0
2021,St. Louis,47,15.5439,110.95,95.4057,67.7794,0.0,0.0,0.0
2021,St. Mary's,75,11.428,100.867,89.4391,63.1347,0.0,0.0,0.0
2021,St. Peter's,220,-5.02327,90.5,95.5233,66.9921,0.0,0.0,0.0
2021,Sam Houston St.,184,-1.3078,100.876,102.184,71.1912,0.0,0.0,0.0
2021,Samford,262,-9.24078,96.4123,105.653,72.9872,0.0,0.0,0.0
2021,San Diego,204,-3.97788,96.8859,100.864,70.4715,0.0,0.0,0.0
2021,San Diego St.,20,21.296,110.835,89.5391,66.0736,0.0,0.0,0.0
2021,San Francisco,101,8.09808,106.436,98.3375,68.0049,0.0,0.0,0.0
2021,San Jose St.,330,-16.2018,95.7691,111.971,72.0508,0.0,0.0,0.0
2021,Santa Clara,154,1.02349,99.8265,98.803,70.7099,0.0,0.0,0.0
2021,Seattle,231,-6.28941,97.8029,104.092,69.0481,0.0,0.0,0.0
2021,Seton Hall,52,14.8206,110.358,95.5377,66.7711,0.0,0.0,0.0
2021,Siena,186,-1.79334,99.7014,101.495,66.501,0.0,0.0,0.0
2021,SIU Edwardsville,320,-14.4641,92.648,107.112,68.525,0.0,0.0,0.0
2021,SMU,59,13.8364,109.541,95.7041,69.002,0.0,0.0,0.0
2021,South Alabama,217,-4.84881,103.023,107.872,66.9086,0.0,0.0,0.0
2021,South Carolina,122,4.92025,103.667,98.7468,74.8991,0.0,0.0,0.0
2021,South Carolina St.,353,-24.9612,87.0196,111.981,71.9612,0.0,0.0,0.0
2021,South Dakota,176,-0.412466,106.498,106.911,69.2353,0.0,0.0,0.0
2021,South Dakota St.,117,5.64561,110.582,104.936,71.1822,0.0,0.0,0.0
2021,South Florida,177,-0.639522,100.184,100.823,66.9925,0.0,0.0,0.0
2021,Southeast Missouri St.,269,-9.76424,95.5153,105.28,68.7105,0.0,0.0,0.0
2021,Southeastern Louisiana,338,-18.2133,92.583,110.796,68.8714,0.0,0.0,0.0
2021,Southern,311,-13.3088,91.0491,104.358,70.9108,0.0,0.0,0.0
2021,Southern Illinois,193,-2.83778,99.8282,102.666,66.4638,0.0,0.0,0.0
2021,Southern Miss,255,-8.30626,92.7969,101.103,67.749,0.0,0.0,0.0
2021,Southern Utah,141,2.03061,107.88,105.85,70.1881,0.0,0.0,0.0
2021,St. Bonaventure,25,20.8204,111.309,90.4885,65.1595,0.0,0.0,0.0
2021,St. Francis NY,291,-11.3926,101.259,112.652,72.8329,0.0,0.0,0.0
2021,St. Francis PA,302,-12.2174,95.0245,107.242,68.8723,0.0,0.0,0.0
2021,St. John's,67,12.7185,111.232,98.5137,73.642,0.0,0.0,0.0
